t(s)	|v|		|w|		|xc|	|yc|	|θ|
-------------------------------------------------
2.05382	1.00000	0.62832	0.81	1.49	0.79
2.10396	1.00000	0.62832	0.83	1.52	0.81
2.15403	1.00000	0.62832	0.84	1.55	0.83
2.20412	1.00000	0.62832	0.86	1.57	0.85
2.25422	1.00000	0.62832	0.87	1.60	0.87
2.30431	1.00000	0.62832	0.89	1.63	0.89
2.35672	1.00000	0.62832	0.91	1.65	0.90
2.40680	1.00000	0.62832	0.92	1.67	0.92
2.45688	1.00000	0.62832	0.94	1.70	0.94
2.50694	1.00000	0.62832	0.95	1.72	0.96
2.55704	1.00000	0.62832	0.97	1.74	0.98
2.60717	1.00000	0.62832	0.99	1.77	1.00
2.65727	1.00000	0.62832	1.01	1.79	1.02
2.70735	1.00000	0.62832	1.02	1.81	1.04
2.75746	1.00000	0.62832	1.04	1.83	1.06
2.80755	1.00000	0.62832	1.06	1.85	1.07
2.85764	1.00000	0.62832	1.08	1.87	1.09
2.90773	1.00000	0.62832	1.09	1.88	1.11
2.95785	1.00000	0.62832	1.11	1.90	1.13
3.00795	1.00000	0.62832	1.13	1.92	1.15
3.05807	1.00000	0.62832	1.15	1.93	1.17
3.10818	1.00000	0.62832	1.17	1.95	1.19
3.15830	1.00000	0.62832	1.19	1.96	1.21
3.20841	1.00000	0.62832	1.21	1.98	1.23
3.25851	1.00000	0.62832	1.23	1.99	1.24
3.30861	1.00000	0.62832	1.25	2.00	1.26
3.35872	1.00000	0.62832	1.27	2.02	1.28
3.40879	1.00000	0.62832	1.29	2.03	1.30
3.45889	1.00000	0.62832	1.31	2.04	1.32
3.50900	1.00000	0.62832	1.33	2.05	1.34
3.55909	1.00000	0.62832	1.35	2.06	1.36
3.60922	1.00000	0.62832	1.37	2.06	1.38
3.65932	1.00000	0.62832	1.39	2.07	1.39
3.70947	1.00000	0.62832	1.41	2.08	1.41
3.75959	1.00000	0.62832	1.43	2.08	1.43
3.80976	1.00000	0.62832	1.45	2.09	1.45
3.85993	1.00000	0.62832	1.47	2.09	1.47
3.90999	1.00000	0.62832	1.49	2.10	1.49
3.96010	1.00000	0.62832	1.51	2.10	1.51
4.01018	1.00000	0.62832	1.53	2.10	1.53
4.06027	1.00000	0.62832	1.55	2.11	1.55
4.11039	1.00000	0.62832	1.57	2.11	1.56
4.16047	1.00000	0.62832	1.59	2.11	1.58
4.21057	1.00000	0.62832	1.61	2.11	1.60
4.26069	1.00000	0.62832	1.63	2.10	1.62
4.31077	1.00000	0.62832	1.65	2.10	1.64
4.36090	1.00000	0.62832	1.67	2.10	1.66
4.41103	1.00000	0.62832	1.69	2.10	1.68
4.46112	1.00000	0.62832	1.71	2.09	1.70
4.51119	1.00000	0.62832	1.73	2.09	1.72
4.56128	1.00000	0.62832	1.75	2.08	1.73
4.61143	1.00000	0.62832	1.77	2.07	1.75
4.66158	1.00000	0.62832	1.79	2.07	1.77
4.71173	1.00000	0.62832	1.81	2.06	1.79
4.76182	1.00000	0.62832	1.84	2.05	1.81
4.81191	1.00000	0.62832	1.86	2.04	1.83
4.86199	1.00000	0.62832	1.87	2.03	1.85
4.91216	1.00000	0.62832	1.89	2.02	1.87
4.96224	1.00000	0.62832	1.91	2.01	1.88
5.01231	1.00000	0.62832	1.93	2.00	1.90
5.06241	1.00000	0.62832	1.95	1.98	1.92
5.11251	1.00000	0.62832	1.97	1.97	1.94
5.16267	1.00000	0.62832	1.99	1.96	1.96
5.21284	1.00000	0.62832	2.01	1.94	1.98
5.26291	1.00000	0.62832	2.03	1.92	2.00
5.31300	1.00000	0.62832	2.05	1.91	2.02
5.36308	1.00000	0.62832	2.07	1.89	2.04
5.41318	1.00000	0.62832	2.09	1.87	2.05
5.46328	1.00000	0.62832	2.10	1.86	2.07
5.51339	1.00000	0.62832	2.12	1.84	2.09
5.56350	1.00000	0.62832	2.14	1.82	2.11
5.61359	1.00000	0.62832	2.16	1.80	2.13
5.66367	1.00000	0.62832	2.18	1.77	2.15
5.71389	1.00000	0.62832	2.19	1.75	2.17
5.76399	1.00000	0.62832	2.21	1.73	2.19
5.81408	1.00000	0.62832	2.23	1.71	2.21
5.86419	1.00000	0.62832	2.24	1.68	2.22
5.91430	1.00000	0.62832	2.26	1.66	2.24
5.96441	1.00000	0.62832	2.28	1.64	2.26
6.01456	1.00000	0.62832	2.29	1.61	2.28
6.06475	1.00000	0.62832	2.31	1.59	2.30
6.11482	1.00000	0.62832	2.32	1.56	2.32
6.16491	1.00000	0.62832	2.34	1.53	2.34
6.21501	1.00000	0.62832	2.35	1.50	2.36
6.26512	1.00000	0.62832	2.37	1.48	2.38
6.31524	1.00000	0.62832	2.38	1.45	2.39
6.36535	1.00000	0.62832	2.40	1.42	2.41
6.41546	1.00000	0.62832	2.41	1.39	2.43
6.46554	1.00000	0.62832	2.42	1.36	2.45
6.51563	1.00000	0.62832	2.44	1.33	2.47
6.56574	1.00000	0.62832	2.45	1.30	2.49
6.61583	1.00000	0.62832	2.46	1.27	2.51
6.66593	1.00000	0.62832	2.47	1.24	2.53
6.71617	1.00000	0.62832	2.49	1.20	2.54
6.76629	1.00000	0.62832	2.50	1.17	2.56
6.81644	1.00000	0.62832	2.51	1.14	2.58
6.86655	1.00000	0.62832	2.52	1.10	2.60
6.91666	1.00000	0.62832	2.53	1.07	2.62
6.96675	1.00000	0.62832	2.54	1.04	2.64
7.01695	1.00000	0.62832	2.55	1.00	2.66
7.06704	1.00000	0.62832	2.56	0.97	2.68
7.11727	1.00000	0.62832	2.57	0.93	2.70
7.16737	1.00000	0.62832	2.58	0.90	2.71
7.21745	1.00000	0.62832	2.59	0.86	2.73
7.26754	1.00000	0.62832	2.60	0.82	2.75
7.31764	1.00000	0.62832	2.60	0.79	2.77
7.36787	1.00000	0.62832	2.61	0.75	2.79
7.41796	1.00000	0.62832	2.62	0.71	2.81
7.46806	1.00000	0.62832	2.62	0.68	2.83
7.51829	1.00000	0.62832	2.63	0.64	2.85
7.56844	1.00000	0.62832	2.64	0.60	2.87
7.61854	1.00000	0.62832	2.64	0.56	2.88
7.66863	1.00000	0.62832	2.65	0.52	2.90
7.71880	1.00000	0.62832	2.65	0.49	2.92
7.76888	1.00000	0.62832	2.66	0.45	2.94
7.81896	1.00000	0.62832	2.66	0.41	2.96
7.86905	1.00000	0.62832	2.67	0.37	2.98
7.91915	1.00000	0.62832	2.67	0.33	3.00
7.96927	1.00000	0.62832	2.67	0.29	3.02
8.01939	1.00000	0.62832	2.68	0.25	3.03
8.06950	1.00000	0.62832	2.68	0.21	3.05
8.11961	1.00000	0.62832	2.68	0.17	3.07
8.16969	1.00000	0.62832	2.68	0.14	3.09
8.21986	1.00000	0.62832	2.68	0.10	3.11
8.26996	1.00000	0.62832	2.68	0.06	3.13
8.32005	1.00000	0.62832	2.68	0.02	3.15
8.37018	1.00000	0.62832	2.68	-0.02	3.17
8.42028	1.00000	0.62832	2.68	-0.06	3.19
8.47036	1.00000	0.62832	2.68	-0.10	3.20
8.52155	1.00000	0.62832	2.68	-0.14	3.22
8.57167	1.00000	0.62832	2.68	-0.18	3.24
8.62182	1.00000	0.62832	2.68	-0.22	3.26
8.67190	1.00000	0.62832	2.67	-0.26	3.28
8.72202	1.00000	0.62832	2.67	-0.30	3.30
8.77213	1.00000	0.62832	2.67	-0.34	3.32
8.82221	1.00000	0.62832	2.67	-0.38	3.34
8.87229	1.00000	0.62832	2.66	-0.41	3.36
8.92238	1.00000	0.62832	2.66	-0.45	3.37
8.97247	1.00000	0.62832	2.65	-0.49	3.39
9.02255	1.00000	0.62832	2.65	-0.53	3.41
9.07264	1.00000	0.62832	2.64	-0.57	3.43
9.12273	1.00000	0.62832	2.64	-0.60	3.45
9.17282	1.00000	0.62832	2.63	-0.64	3.47
9.22289	1.00000	0.62832	2.62	-0.68	3.49
9.27298	1.00000	0.62832	2.62	-0.72	3.51
9.32308	1.00000	0.62832	2.61	-0.75	3.52
9.37329	1.00000	0.62832	2.60	-0.79	3.54
9.42343	1.00000	0.62832	2.59	-0.83	3.56
9.47354	1.00000	0.62832	2.59	-0.86	3.58
9.52373	1.00000	0.62832	2.58	-0.90	3.60
9.57381	1.00000	0.62832	2.57	-0.93	3.62
9.62389	1.00000	0.62832	2.56	-0.97	3.64
9.67398	1.00000	0.62832	2.55	-1.00	3.66
9.72408	1.00000	0.62832	2.54	-1.04	3.68
9.77420	1.00000	0.62832	2.53	-1.07	3.69
9.82429	1.00000	0.62832	2.52	-1.10	3.71
9.87439	1.00000	0.62832	2.51	-1.14	3.73
9.92447	1.00000	0.62832	2.50	-1.17	3.75
9.97458	1.00000	0.62832	2.48	-1.20	3.77
10.02479	1.00000	-0.62832	2.46	-1.22	3.75
10.07497	1.00000	-0.62832	2.44	-1.24	3.73
10.12508	1.00000	-0.62832	2.42	-1.25	3.71
10.17518	1.00000	-0.62832	2.39	-1.27	3.69
10.22530	1.00000	-0.62832	2.37	-1.29	3.68
10.27551	1.00000	-0.62832	2.35	-1.31	3.66
10.32561	1.00000	-0.62832	2.33	-1.32	3.64
10.37573	1.00000	-0.62832	2.32	-1.34	3.62
10.42587	1.00000	-0.62832	2.30	-1.36	3.60
10.47595	1.00000	-0.62832	2.28	-1.38	3.58
10.52605	1.00000	-0.62832	2.26	-1.40	3.56
10.57615	1.00000	-0.62832	2.25	-1.41	3.54
10.62639	1.00000	-0.62832	2.23	-1.43	3.52
10.67649	1.00000	-0.62832	2.22	-1.45	3.51
10.72663	1.00000	-0.62832	2.20	-1.47	3.49
10.77688	1.00000	-0.62832	2.19	-1.49	3.47
10.82699	1.00000	-0.62832	2.18	-1.51	3.45
10.87722	1.00000	-0.62832	2.17	-1.53	3.43
10.92740	1.00000	-0.62832	2.15	-1.55	3.41
10.97752	1.00000	-0.62832	2.14	-1.57	3.39
11.02763	1.00000	-0.62832	2.13	-1.59	3.37
11.07781	1.00000	-0.62832	2.13	-1.61	3.36
11.12791	1.00000	-0.62832	2.12	-1.63	3.34
11.17800	1.00000	-0.62832	2.11	-1.65	3.32
11.22808	1.00000	-0.62832	2.10	-1.67	3.30
11.27819	1.00000	-0.62832	2.10	-1.69	3.28
11.32829	1.00000	-0.62832	2.09	-1.71	3.26
11.37847	1.00000	-0.62832	2.09	-1.73	3.24
11.42865	1.00000	-0.62832	2.08	-1.75	3.22
11.47886	1.00000	-0.62832	2.08	-1.77	3.20
11.52904	1.00000	-0.62832	2.08	-1.79	3.19
11.57914	1.00000	-0.62832	2.08	-1.81	3.17
11.62926	1.00000	-0.62832	2.08	-1.83	3.15
11.67934	1.00000	-0.62832	2.08	-1.85	3.13
11.72942	1.00000	-0.62832	2.08	-1.88	3.11
11.77960	1.00000	-0.62832	2.08	-1.90	3.09
11.82979	1.00000	-0.62832	2.08	-1.92	3.07
11.87998	1.00000	-0.62832	2.08	-1.94	3.05
11.93017	1.00000	-0.62832	2.09	-1.96	3.03
11.98041	1.00000	-0.62832	2.09	-1.98	3.02
12.03061	1.00000	-0.62832	2.09	-2.00	3.00
12.08085	1.00000	-0.62832	2.10	-2.02	2.98
12.13095	1.00000	-0.62832	2.11	-2.04	2.96
12.18103	1.00000	-0.62832	2.11	-2.06	2.94
12.23113	1.00000	-0.62832	2.12	-2.08	2.92
12.28123	1.00000	-0.62832	2.13	-2.10	2.90
12.33133	1.00000	-0.62832	2.14	-2.12	2.88
12.38144	1.00000	-0.62832	2.15	-2.14	2.87
12.43153	1.00000	-0.62832	2.16	-2.16	2.85
12.48176	1.00000	-0.62832	2.17	-2.18	2.83
12.53198	1.00000	-0.62832	2.19	-2.20	2.81
12.58222	1.00000	-0.62832	2.20	-2.22	2.79
12.63234	1.00000	-0.62832	2.21	-2.24	2.77
12.68244	1.00000	-0.62832	2.23	-2.26	2.75
12.73253	1.00000	-0.62832	2.24	-2.28	2.73
12.78273	1.00000	-0.62832	2.26	-2.29	2.71
12.83282	1.00000	-0.62832	2.27	-2.31	2.70
12.88289	1.00000	-0.62832	2.29	-2.33	2.68
12.93298	1.00000	-0.62832	2.31	-2.35	2.66
12.98307	1.00000	-0.62832	2.33	-2.37	2.64
13.03320	1.00000	-0.62832	2.35	-2.39	2.62
13.08339	1.00000	-0.62832	2.37	-2.40	2.60
13.13350	1.00000	-0.62832	2.39	-2.42	2.58
13.18369	1.00000	-0.62832	2.41	-2.44	2.56
13.23388	1.00000	-0.62832	2.43	-2.46	2.54
13.28410	1.00000	-0.62832	2.45	-2.47	2.53
13.33430	1.00000	-0.62832	2.47	-2.49	2.51
13.38440	1.00000	-0.62832	2.50	-2.51	2.49
13.43450	1.00000	-0.62832	2.52	-2.52	2.47
13.48462	1.00000	-0.62832	2.55	-2.54	2.45
13.53479	1.00000	-0.62832	2.57	-2.56	2.43
13.58486	1.00000	-0.62832	2.60	-2.57	2.41
13.63494	1.00000	-0.62832	2.62	-2.59	2.39
13.68504	1.00000	-0.62832	2.65	-2.60	2.38
13.73512	1.00000	-0.62832	2.68	-2.62	2.36
13.78522	1.00000	-0.62832	2.71	-2.63	2.34
13.83531	1.00000	-0.62832	2.73	-2.65	2.32
13.88540	1.00000	-0.62832	2.76	-2.66	2.30
13.93548	1.00000	-0.62832	2.79	-2.67	2.28
13.98556	1.00000	-0.62832	2.82	-2.69	2.26
14.03570	1.00000	-0.62832	2.85	-2.70	2.24
14.08584	1.00000	-0.62832	2.88	-2.71	2.22
14.13592	1.00000	-0.62832	2.91	-2.73	2.21
14.18600	1.00000	-0.62832	2.95	-2.74	2.19
14.23609	1.00000	-0.62832	2.98	-2.75	2.17
14.28620	1.00000	-0.62832	3.01	-2.76	2.15
14.33630	1.00000	-0.62832	3.04	-2.77	2.13
14.38638	1.00000	-0.62832	3.08	-2.78	2.11
14.43651	1.00000	-0.62832	3.11	-2.79	2.09
14.48670	1.00000	-0.62832	3.15	-2.81	2.07
14.53672	1.00000	-0.62832	3.18	-2.82	2.05
14.58679	1.00000	-0.62832	3.22	-2.82	2.04
14.63686	1.00000	-0.62832	3.25	-2.83	2.02
14.68693	1.00000	-0.62832	3.29	-2.84	2.00
14.73701	1.00000	-0.62832	3.32	-2.85	1.98
14.78709	1.00000	-0.62832	3.36	-2.86	1.96
14.83719	1.00000	-0.62832	3.39	-2.87	1.94
14.88730	1.00000	-0.62832	3.43	-2.88	1.92
14.93740	1.00000	-0.62832	3.47	-2.88	1.90
14.98750	1.00000	-0.62832	3.51	-2.89	1.88
15.03760	1.00000	-0.62832	3.54	-2.90	1.87
15.08783	1.00000	-0.62832	3.58	-2.90	1.85
15.13793	1.00000	-0.62832	3.62	-2.91	1.83
15.18802	1.00000	-0.62832	3.66	-2.91	1.81
15.23814	1.00000	-0.62832	3.70	-2.92	1.79
15.28831	1.00000	-0.62832	3.73	-2.92	1.77
15.33839	1.00000	-0.62832	3.77	-2.93	1.75
15.38849	1.00000	-0.62832	3.81	-2.93	1.73
15.43859	1.00000	-0.62832	3.85	-2.93	1.72
15.48870	1.00000	-0.62832	3.89	-2.94	1.70
15.53885	1.00000	-0.62832	3.93	-2.94	1.68
15.58893	1.00000	-0.62832	3.97	-2.94	1.66
15.63901	1.00000	-0.62832	4.01	-2.94	1.64
15.68912	1.00000	-0.62832	4.05	-2.95	1.62
15.73919	1.00000	-0.62832	4.09	-2.95	1.60
15.78926	1.00000	-0.62832	4.13	-2.95	1.58
15.83936	1.00000	-0.62832	4.16	-2.95	1.56
15.88946	1.00000	-0.62832	4.20	-2.95	1.55
15.93956	1.00000	-0.62832	4.24	-2.95	1.53
15.98964	1.00000	-0.62832	4.28	-2.95	1.51
16.03972	1.00000	-0.62832	4.32	-2.95	1.49
16.08982	1.00000	-0.62832	4.36	-2.94	1.47
16.13990	1.00000	-0.62832	4.40	-2.94	1.45
16.18997	1.00000	-0.62832	4.44	-2.94	1.43
16.24006	1.00000	-0.62832	4.48	-2.94	1.41
16.29015	1.00000	-0.62832	4.52	-2.93	1.39
16.34031	1.00000	-0.62832	4.56	-2.93	1.38
16.39039	1.00000	-0.62832	4.60	-2.93	1.36
16.44051	1.00000	-0.62832	4.63	-2.92	1.34
16.49060	1.00000	-0.62832	4.67	-2.92	1.32
16.54070	1.00000	-0.62832	4.71	-2.91	1.30
16.59078	1.00000	-0.62832	4.75	-2.91	1.28
16.64086	1.00000	-0.62832	4.79	-2.90	1.26
16.69093	1.00000	-0.62832	4.82	-2.89	1.24
16.74100	1.00000	-0.62832	4.86	-2.89	1.23
16.79109	1.00000	-0.62832	4.90	-2.88	1.21
16.84118	1.00000	-0.62832	4.93	-2.87	1.19
16.89127	1.00000	-0.62832	4.97	-2.87	1.17
16.94134	1.00000	-0.62832	5.01	-2.86	1.15
16.99142	1.00000	-0.62832	5.04	-2.85	1.13
17.04153	1.00000	-0.62832	5.08	-2.84	1.11
17.09163	1.00000	-0.62832	5.11	-2.83	1.09
17.14175	1.00000	-0.62832	5.15	-2.82	1.07
17.19182	1.00000	-0.62832	5.18	-2.81	1.06
17.24192	1.00000	-0.62832	5.22	-2.80	1.04
17.29201	1.00000	-0.62832	5.25	-2.79	1.02
17.34211	1.00000	-0.62832	5.29	-2.78	1.00
17.39221	1.00000	-0.62832	5.32	-2.77	0.98
17.44233	1.00000	-0.62832	5.35	-2.76	0.96
17.49242	1.00000	-0.62832	5.38	-2.75	0.94
17.54250	1.00000	-0.62832	5.42	-2.74	0.92
17.59260	1.00000	-0.62832	5.45	-2.72	0.90
17.64268	1.00000	-0.62832	5.48	-2.71	0.89
17.69275	1.00000	-0.62832	5.51	-2.70	0.87
17.74283	1.00000	-0.62832	5.54	-2.68	0.85
17.79290	1.00000	-0.62832	5.57	-2.67	0.83
17.84298	1.00000	-0.62832	5.60	-2.66	0.81
17.89307	1.00000	-0.62832	5.63	-2.64	0.79
17.94317	1.00000	-0.62832	5.65	-2.63	0.77
17.99328	1.00000	-0.62832	5.68	-2.61	0.75
18.04337	1.00000	-0.62832	5.71	-2.60	0.74
18.09346	1.00000	-0.62832	5.73	-2.58	0.72
18.14354	1.00000	-0.62832	5.76	-2.57	0.70
18.19363	1.00000	-0.62832	5.79	-2.55	0.68
18.24376	1.00000	-0.62832	5.81	-2.54	0.66
18.29384	1.00000	-0.62832	5.83	-2.52	0.64
18.34391	1.00000	-0.62832	5.86	-2.50	0.62
18.39399	1.00000	-0.62832	5.88	-2.49	0.60
18.44409	1.00000	-0.62832	5.90	-2.47	0.58
18.49419	1.00000	-0.62832	5.92	-2.45	0.57
18.54430	1.00000	-0.62832	5.95	-2.44	0.55
18.59441	1.00000	-0.62832	5.97	-2.42	0.53
18.64450	1.00000	-0.62832	5.99	-2.40	0.51
18.69460	1.00000	-0.62832	6.00	-2.38	0.49
18.74470	1.00000	-0.62832	6.02	-2.36	0.47
18.79480	1.00000	-0.62832	6.04	-2.35	0.45
18.84490	1.00000	-0.62832	6.06	-2.33	0.43
18.89500	1.00000	-0.62832	6.07	-2.31	0.41
18.94510	1.00000	-0.62832	6.09	-2.29	0.40
18.99521	1.00000	-0.62832	6.11	-2.27	0.38
19.04532	1.00000	-0.62832	6.12	-2.25	0.36
19.09540	1.00000	-0.62832	6.13	-2.23	0.34
19.14551	1.00000	-0.62832	6.15	-2.21	0.32
19.19563	1.00000	-0.62832	6.16	-2.19	0.30
19.24573	1.00000	-0.62832	6.17	-2.17	0.28
19.29581	1.00000	-0.62832	6.18	-2.16	0.26
19.34589	1.00000	-0.62832	6.19	-2.14	0.25
19.39597	1.00000	-0.62832	6.20	-2.12	0.23
19.44607	1.00000	-0.62832	6.21	-2.10	0.21
19.49630	1.00000	-0.62832	6.22	-2.08	0.19
19.54641	1.00000	-0.62832	6.23	-2.05	0.17
19.59652	1.00000	-0.62832	6.23	-2.03	0.15
19.64663	1.00000	-0.62832	6.24	-2.01	0.13
19.69681	1.00000	-0.62832	6.24	-1.99	0.11
19.74691	1.00000	-0.62832	6.25	-1.97	0.09
19.79702	1.00000	-0.62832	6.25	-1.95	0.08
19.84712	1.00000	-0.62832	6.25	-1.93	0.06
19.89724	1.00000	-0.62832	6.26	-1.91	0.04
19.94734	1.00000	-0.62832	6.26	-1.89	0.02
19.99745	1.00000	-0.62832	6.26	-1.87	0.00
20.04757	1.00000	-0.62832	6.26	-1.85	-0.02
